"27994","2314","2013-09-27 12:31:51","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"28000","2101","2013-09-27 12:32:09","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28001","2314","2013-09-27 12:32:09","ScppBasicOutput_QpreLesson_2","0","false-b","true"
"28007","2314","2013-09-27 12:32:23","ScppBasicOutput_QpreLesson_3","0","false-d","true"
"28008","2101","2013-09-27 12:32:26","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28010","2314","2013-09-27 12:32:32","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28012","2101","2013-09-27 12:32:35","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28015","2101","2013-09-27 12:32:42","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28041","4119","2013-09-27 12:33:53","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"28049","4119","2013-09-27 12:34:06","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28052","2121","2013-09-27 12:34:09","ScppBasicOutput_QpreLesson_1","0","false-b","true"
"28060","4119","2013-09-27 12:34:20","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28061","2121","2013-09-27 12:34:21","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28064","4114","2013-09-27 12:34:29","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28069","4119","2013-09-27 12:34:34","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28071","2121","2013-09-27 12:34:36","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28076","4114","2013-09-27 12:34:44","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28079","2121","2013-09-27 12:34:48","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"28082","4114","2013-09-27 12:34:52","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28087","4114","2013-09-27 12:35:00","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28089","4105","2013-09-27 12:35:04","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"28091","4131","2013-09-27 12:35:05","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"28093","4131","2013-09-27 12:35:15","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28096","4131","2013-09-27 12:35:23","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28100","4105","2013-09-27 12:35:27","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28108","4131","2013-09-27 12:35:46","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28110","4105","2013-09-27 12:35:49","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28114","4105","2013-09-27 12:36:00","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28439","4121","2013-09-27 12:45:53","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28442","4121","2013-09-27 12:46:06","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28445","4121","2013-09-27 12:46:16","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28446","4121","2013-09-27 12:46:22","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28485","3301","2013-09-27 12:47:41","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"28495","3301","2013-09-27 12:47:57","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28499","3301","2013-09-27 12:48:10","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28502","3301","2013-09-27 12:48:21","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28646","3029","2013-09-27 13:00:37","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"28651","3029","2013-09-27 13:00:58","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28653","3029","2013-09-27 13:01:10","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28657","3029","2013-09-27 13:01:19","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28794","3311","2013-09-27 13:11:42","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28818","3311","2013-09-27 13:13:00","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28822","3007","2013-09-27 13:13:09","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28824","3007","2013-09-27 13:13:17","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28828","3311","2013-09-27 13:13:30","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28829","3007","2013-09-27 13:13:31","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28831","3007","2013-09-27 13:13:37","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28832","3311","2013-09-27 13:13:46","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"28840","4004","2013-09-27 13:14:54","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28841","3005","2013-09-27 13:14:55","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"28845","3005","2013-09-27 13:15:09","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28846","3005","2013-09-27 13:15:13","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28850","3005","2013-09-27 13:15:25","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28854","4004","2013-09-27 13:15:30","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28860","4004","2013-09-27 13:15:49","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28865","4322","2013-09-27 13:16:08","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28866","4004","2013-09-27 13:16:10","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28868","3107","2013-09-27 13:16:13","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28874","3107","2013-09-27 13:16:21","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28876","3107","2013-09-27 13:16:28","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28877","4322","2013-09-27 13:16:32","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28878","3107","2013-09-27 13:16:33","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28891","4322","2013-09-27 13:16:59","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28905","4322","2013-09-27 13:17:22","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28910","4010","2013-09-27 13:17:28","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28920","4107","2013-09-27 13:17:45","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28921","4010","2013-09-27 13:17:45","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28926","4010","2013-09-27 13:17:53","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28943","4010","2013-09-27 13:18:03","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28948","4107","2013-09-27 13:18:08","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28951","4006","2013-09-27 13:18:12","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28959","4006","2013-09-27 13:18:27","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28974","4107","2013-09-27 13:18:31","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28980","4107","2013-09-27 13:18:43","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28983","4006","2013-09-27 13:18:52","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28986","4006","2013-09-27 13:19:00","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29005","4127","2013-09-27 13:19:33","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"29006","3014","2013-09-27 13:19:37","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29007","4127","2013-09-27 13:19:40","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29013","4127","2013-09-27 13:19:47","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29020","3014","2013-09-27 13:19:54","ScppBasicOutput_QpreLesson_1","0","false-b","true"
"29022","4127","2013-09-27 13:19:57","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29025","3014","2013-09-27 13:20:07","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"29028","4122","2013-09-27 13:20:14","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29032","3014","2013-09-27 13:20:23","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29036","4122","2013-09-27 13:20:28","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"29037","4122","2013-09-27 13:20:35","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"29046","4122","2013-09-27 13:20:45","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29057","4026","2013-09-27 13:21:04","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29063","4026","2013-09-27 13:21:11","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29073","4026","2013-09-27 13:21:24","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29083","4026","2013-09-27 13:21:33","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29199","3032","2013-09-27 13:25:01","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29210","3032","2013-09-27 13:25:18","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29217","3032","2013-09-27 13:25:27","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29231","3032","2013-09-27 13:25:41","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29324","3321","2013-09-27 13:28:31","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"29329","3321","2013-09-27 13:28:36","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29330","3026","2013-09-27 13:28:39","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29338","3026","2013-09-27 13:28:49","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29339","3321","2013-09-27 13:28:49","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"29347","3321","2013-09-27 13:28:57","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29406","3026","2013-09-27 13:30:00","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29490","4129","2013-09-27 13:31:20","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29492","4129","2013-09-27 13:31:23","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"29497","4129","2013-09-27 13:31:28","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"29503","4118","2013-09-27 13:31:37","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29504","4129","2013-09-27 13:31:38","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29510","4118","2013-09-27 13:31:47","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29513","4137","2013-09-27 13:31:54","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29524","4118","2013-09-27 13:32:05","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29528","4137","2013-09-27 13:32:08","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29542","4137","2013-09-27 13:32:18","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"29543","4118","2013-09-27 13:32:21","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29549","4137","2013-09-27 13:32:25","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29575","4005","2013-09-27 13:32:50","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"29610","4005","2013-09-27 13:33:31","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29618","4005","2013-09-27 13:33:39","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"29628","4005","2013-09-27 13:33:58","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29655","3208","2013-09-27 13:34:33","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29668","3208","2013-09-27 13:34:54","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29678","3208","2013-09-27 13:35:15","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29683","3208","2013-09-27 13:35:22","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29699","2817","2013-09-27 13:35:36","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29712","2817","2013-09-27 13:35:48","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29731","2817","2013-09-27 13:36:00","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"29739","2817","2013-09-27 13:36:05","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30170","4320","2013-09-27 13:43:16","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30184","4320","2013-09-27 13:43:35","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"30191","4320","2013-09-27 13:43:40","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30211","4320","2013-09-27 13:43:56","ScppBasicOutput_QpreLesson_1","0","false-b","true"
"30446","3119","2013-09-27 13:55:43","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30455","3119","2013-09-27 13:56:03","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30456","3119","2013-09-27 13:56:09","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30460","3119","2013-09-27 13:56:29","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"30463","4035","2013-09-27 13:57:00","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30465","4035","2013-09-27 13:57:12","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30467","4035","2013-09-27 13:57:19","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"30468","4035","2013-09-27 13:57:26","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30583","4021","2013-09-27 14:18:38","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"30586","3009","2013-09-27 14:18:51","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30589","3009","2013-09-27 14:19:04","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30590","4021","2013-09-27 14:19:06","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"30591","3137","2013-09-27 14:19:09","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"30593","3009","2013-09-27 14:19:14","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"30594","3009","2013-09-27 14:19:20","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30595","3137","2013-09-27 14:19:21","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30597","3122","2013-09-27 14:19:21","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30598","4021","2013-09-27 14:19:22","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30599","3137","2013-09-27 14:19:27","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30600","3137","2013-09-27 14:19:30","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30602","3122","2013-09-27 14:19:35","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30603","4021","2013-09-27 14:19:36","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30604","3122","2013-09-27 14:19:44","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"30606","3122","2013-09-27 14:19:54","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30607","3017","2013-09-27 14:20:12","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"30609","3017","2013-09-27 14:20:26","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30612","3017","2013-09-27 14:20:36","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"30616","3017","2013-09-27 14:20:49","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"30818","2109","2013-09-27 14:37:49","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"30831","2109","2013-09-27 14:38:25","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"30838","2109","2013-09-27 14:38:41","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"30841","2109","2013-09-27 14:38:51","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30925","2139","2013-09-27 15:01:06","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"30927","2139","2013-09-27 15:01:23","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30929","2139","2013-09-27 15:01:32","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"30930","2139","2013-09-27 15:01:38","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30960","4014","2013-09-27 15:13:20","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"30964","4014","2013-09-27 15:13:33","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30965","4014","2013-09-27 15:13:38","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30968","4014","2013-09-27 15:13:44","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30969","3031","2013-09-27 15:13:45","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30974","3031","2013-09-27 15:14:45","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30975","3031","2013-09-27 15:15:24","ScppBasicOutput_QpreLesson_3","0","false-d","true"
"30982","3031","2013-09-27 15:16:41","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30994","3109","2013-09-27 15:19:36","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"30996","3109","2013-09-27 15:20:35","ScppBasicOutput_QpreLesson_2","0","false-b","true"
"30997","3109","2013-09-27 15:20:58","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"30999","3109","2013-09-27 15:21:10","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31007","4038","2013-09-27 15:27:41","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31008","4038","2013-09-27 15:28:00","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31009","4038","2013-09-27 15:28:07","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31010","4038","2013-09-27 15:28:14","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31222","3127","2013-09-27 16:12:27","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31228","3127","2013-09-27 16:12:54","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31229","3127","2013-09-27 16:12:58","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31230","3127","2013-09-27 16:13:03","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31231","3131","2013-09-27 16:13:07","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31240","3131","2013-09-27 16:13:48","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31241","3131","2013-09-27 16:13:57","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31242","3131","2013-09-27 16:14:17","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"31248","4037","2013-09-27 16:15:38","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31250","4037","2013-09-27 16:15:53","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31251","4037","2013-09-27 16:15:58","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"31252","4037","2013-09-27 16:16:04","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"31326","3111","2013-09-27 16:20:08","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31327","3111","2013-09-27 16:20:31","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"31329","3111","2013-09-27 16:20:50","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"31330","3111","2013-09-27 16:21:00","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31337","2132","2013-09-27 16:23:20","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31342","2132","2013-09-27 16:23:36","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31343","2132","2013-09-27 16:23:41","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31344","2132","2013-09-27 16:23:49","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31369","2119","2013-09-27 16:25:51","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31372","2119","2013-09-27 16:25:54","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31382","2119","2013-09-27 16:26:26","ScppBasicOutput_QpreLesson_2","0","false-a","true"
"31384","2119","2013-09-27 16:26:36","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"31396","2111","2013-09-27 16:27:50","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31397","2111","2013-09-27 16:27:55","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31399","2111","2013-09-27 16:28:00","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31401","2111","2013-09-27 16:28:02","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"31516","4301","2013-09-27 16:35:42","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31525","4301","2013-09-27 16:36:05","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31532","4301","2013-09-27 16:36:14","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31537","4301","2013-09-27 16:36:26","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31574","3103","2013-09-27 16:38:03","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31582","3103","2013-09-27 16:38:24","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31584","3103","2013-09-27 16:38:36","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31586","3103","2013-09-27 16:38:41","ScppBasicOutput_QpreLesson_4","1","true-c","true"
